delta,Rx_acc,Rx_velocity,Rx_degrees,Ry_acc,Ry_velocity,Rr_degrees,Rz_acc,Rz_velocity,Rz_degrees
0.010071516036987305,-2.001,0.0,1.456,0.0151,-1.0376,61.507,0.9634,0.0,-34.107
0.010084152221679688,-2.001,0.0,1.456,0.0151,-1.0376,61.507,0.9634,0.0,-34.107
0.010073661804199219,-2.0015,-0.1221,1.445,0.0166,-0.3052,61.551,0.9609,0.0,-34.156
0.010077953338623047,-2.0015,-0.1221,1.445,0.0166,-0.3052,61.551,0.9609,0.0,-34.156
0.010075807571411133,-2.0015,0.0,1.428,0.0225,0.3052,61.633,0.9624,0.0,-34.2
0.010076522827148438,-2.0015,0.0,1.428,0.0225,0.3052,61.633,0.9624,0.0,-34.2
0.010105133056640625,-2.0015,0.3662,1.434,0.0132,0.6714,61.743,0.9639,0.0,-34.244
0.01009988784790039,-2.0015,0.3662,1.434,0.0132,0.6714,61.743,0.9639,0.0,-34.244
0.010073184967041016,-2.0015,0.3662,1.434,0.0132,0.6714,61.743,0.9639,0.0,-34.244
0.010075807571411133,-2.002,-0.1831,1.428,0.0117,0.3662,61.848,0.9639,0.0,-34.283
0.01007533073425293,-2.002,-0.1831,1.428,0.0117,0.3662,61.848,0.9639,0.0,-34.283
0.010075092315673828,-2.002,0.0,1.406,0.022,-0.4272,61.913,0.9639,0.0,-34.327
0.010074138641357422,-2.002,0.0,1.406,0.022,-0.4272,61.913,0.9639,0.0,-34.327
0.010082483291625977,-2.002,0.0,1.406,0.022,-0.4272,61.913,0.9639,0.0,-34.327
0.010074615478515625,-2.002,0.1831,1.406,0.0156,-0.5493,61.957,0.9634,0.0,-34.371
0.010076522827148438,-2.002,0.1831,1.406,0.0156,-0.5493,61.957,0.9634,0.0,-34.371
0.010074615478515625,-2.0015,-0.1221,1.39,0.019,-0.061,62.012,0.9614,0.0,-34.409
0.010086536407470703,-2.0015,-0.1221,1.39,0.019,-0.061,62.012,0.9614,0.0,-34.409
0.010092496871948242,-2.001,0.1221,1.384,0.02,0.1831,62.084,0.9639,0.0,-34.448
0.010075092315673828,-2.001,0.1221,1.384,0.02,0.1831,62.084,0.9639,0.0,-34.448
0.010081768035888672,-2.001,0.1221,1.384,0.02,0.1831,62.084,0.9639,0.0,-34.448
0.010109901428222656,-2.0015,0.0,1.384,0.0161,0.3662,62.166,0.9619,0.0,-34.486
0.010077238082885742,-2.0015,0.0,1.384,0.0161,0.3662,62.166,0.9619,0.0,-34.486
0.010074615478515625,-2.0015,0.0,1.384,0.0161,0.3662,62.166,0.9619,0.0,-34.486
0.010113954544067383,-2.0015,0.0,1.379,0.0166,0.061,62.238,0.9639,0.0,-34.525
0.010085821151733398,-2.0015,0.0,1.379,0.0166,0.061,62.238,0.9639,0.0,-34.525
0.010073423385620117,-2.002,-0.061,1.368,0.0195,-0.1831,62.298,0.9629,0.0,-34.557
